query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
757.6904236,HMDB0106849,TG(17:0/i-19:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106464,TG(a-17:0/i-17:0/10:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106027,TG(a-17:0/a-15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108236,TG(18:0/i-14:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110380,TG(19:0/17:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109794,TG(i-19:0/i-13:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109791,TG(19:0/i-13:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109793,TG(19:0/i-13:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109792,TG(i-19:0/13:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109789,TG(i-19:0/a-13:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109788,TG(19:0/a-13:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109787,TG(i-19:0/a-13:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109790,TG(19:0/a-13:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109680,TG(19:0/12:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109679,TG(i-19:0/12:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109682,TG(19:0/12:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109681,TG(19:0/12:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109795,TG(i-19:0/i-13:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109798,TG(19:0/13:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109797,TG(19:0/13:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110379,TG(i-19:0/17:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110378,TG(i-19:0/i-17:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110377,TG(19:0/i-17:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110376,TG(i-19:0/a-17:0/8:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110375,TG(19:0/a-17:0/8:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110084,TG(i-19:0/i-15:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110083,TG(19:0/i-15:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110086,TG(19:0/15:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110085,TG(i-19:0/15:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110082,TG(i-19:0/a-15:0/10:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0110081,TG(19:0/a-15:0/10:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109796,TG(i-19:0/13:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109678,TG(i-19:0/i-12:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109676,TG(i-19:0/i-12:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109677,TG(i-19:0/12:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109564,TG(i-19:0/8:0/a-17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109563,TG(i-19:0/8:0/i-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108821,TG(i-18:0/18:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108820,TG(18:0/i-18:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108527,TG(i-18:0/i-16:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108528,TG(i-18:0/16:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108526,TG(18:0/i-16:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108529,TG(18:0/16:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108241,TG(18:0/14:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108239,TG(i-18:0/14:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108240,TG(18:0/14:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108238,TG(i-18:0/i-14:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109565,TG(i-19:0/8:0/17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109566,TG(19:0/8:0/17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109567,TG(19:0/8:0/i-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109675,TG(19:0/i-12:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109673,TG(i-19:0/i-12:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109672,TG(i-19:0/12:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109674,TG(19:0/i-12:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109671,TG(19:0/i-12:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109618,TG(19:0/10:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109617,TG(19:0/10:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109615,TG(i-19:0/10:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109616,TG(19:0/10:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109613,TG(i-19:0/10:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109614,TG(i-19:0/10:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0109568,TG(19:0/8:0/a-17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0108235,TG(i-18:0/14:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105428,TG(a-17:0/12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104681,TG(16:0/20:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104679,TG(i-16:0/i-20:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104680,TG(i-16:0/20:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104678,TG(16:0/i-20:0/8:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104456,TG(16:0/18:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104455,(2R)-1-(decanoyloxy)-3-[(14-methylpentadecanoyl)oxy]propan-2-yl octadecanoate,,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104454,TG(i-16:0/i-18:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104453,TG(16:0/i-18:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104191,TG(16:0/i-16:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104192,TG(i-16:0/16:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104189,TG(16:0/i-16:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104190,TG(i-16:0/16:0/i-12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105251,TG(a-17:0/8:0/19:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105253,TG(i-17:0/8:0/i-19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105252,TG(a-17:0/8:0/i-19:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105332,TG(17:0/17:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105331,TG(i-17:0/10:0/17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105333,TG(17:0/10:0/i-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105334,TG(17:0/10:0/a-17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105327,TG(a-17:0/10:0/17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105328,TG(a-17:0/10:0/i-17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105329,TG(i-17:0/i-17:0/10:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105330,TG(i-17:0/10:0/a-17:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105326,TG(a-17:0/a-17:0/10:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105256,TG(17:0/8:0/i-19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105255,TG(17:0/8:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105254,TG(i-17:0/8:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104048,TG(16:0/15:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104049,TG(16:0/15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104047,TG(16:0/15:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103927,TG(16:0/14:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103926,TG(16:0/14:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103924,TG(i-16:0/i-14:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103925,TG(i-16:0/14:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103923,TG(i-16:0/i-14:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103922,TG(16:0/i-14:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103921,TG(i-16:0/14:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103920,TG(16:0/i-14:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103783,TG(16:0/13:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103782,TG(16:0/13:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103781,TG(16:0/13:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103780,TG(i-16:0/13:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104033,TG(i-16:0/a-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104032,TG(16:0/a-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104034,TG(i-16:0/a-15:0/i-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104046,TG(i-16:0/15:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104045,TG(i-16:0/i-15:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104043,TG(i-16:0/i-15:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104044,TG(i-16:0/15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104040,TG(i-16:0/i-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104039,TG(i-16:0/15:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104041,TG(16:0/i-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104042,TG(16:0/i-15:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104035,TG(16:0/a-15:0/13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104038,TG(16:0/i-15:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104036,TG(i-16:0/a-15:0/13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0104037,TG(16:0/a-15:0/i-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0103778,TG(i-16:0/13:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105430,TG(a-17:0/12:0/15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106029,TG(a-17:0/15:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105856,TG(17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105855,TG(i-17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105853,TG(a-17:0/i-14:0/13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105852,TG(a-17:0/i-14:0/i-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105851,TG(a-17:0/14:0/i-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105854,TG(i-17:0/14:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105848,TG(a-17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105849,TG(17:0/i-14:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105850,TG(a-17:0/14:0/13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105631,TG(i-17:0/i-13:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105632,TG(i-17:0/13:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105633,TG(17:0/13:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105857,TG(a-17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105858,TG(17:0/i-14:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105859,TG(i-17:0/i-14:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106030,TG(a-17:0/15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106023,TG(17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106024,TG(i-17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106025,TG(a-17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106026,TG(17:0/a-15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0106022,TG(i-17:0/a-15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105865,TG(17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105864,TG(17:0/14:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105863,TG(17:0/14:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105862,TG(i-17:0/14:0/13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105860,TG(i-17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105861,TG(i-17:0/i-14:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105634,TG(17:0/13:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105630,TG(i-17:0/i-13:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105628,TG(i-17:0/13:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105441,TG(i-17:0/i-12:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105440,TG(i-17:0/12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105442,TG(i-17:0/12:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105439,TG(i-17:0/i-12:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105435,TG(i-17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105438,TG(17:0/i-12:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105436,TG(17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105437,TG(a-17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105434,TG(i-17:0/12:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105432,TG(a-17:0/i-12:0/i-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105431,TG(a-17:0/12:0/i-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105433,TG(a-17:0/i-12:0/15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105445,TG(17:0/12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105444,TG(17:0/12:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105443,TG(17:0/12:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105629,TG(17:0/i-13:0/i-14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105627,TG(a-17:0/i-13:0/14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105624,TG(a-17:0/13:0/14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105623,TG(17:0/i-13:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105626,TG(a-17:0/i-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105625,TG(a-17:0/13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105621,TG(17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105622,TG(a-17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105619,TG(i-17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105620,TG(a-17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105618,TG(17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105617,TG(i-17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0105429,TG(17:0/i-12:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072460,TG(8:0/i-24:0/12:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072144,TG(10:0/21:0/a-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072137,TG(10:0/i-15:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072101,TG(10:0/a-21:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072089,TG(8:0/a-21:0/a-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072082,TG(8:0/i-21:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072078,TG(8:0/20:0/i-16:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072066,TG(10:0/a-15:0/i-19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072058,TG(8:0/i-12:0/i-24:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072055,TG(8:0/i-17:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072029,TG(10:0/i-16:0/18:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071978,TG(10:0/13:0/a-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071979,TG(10:0/17:0/17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072204,TG(10:0/17:0/i-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072218,TG(8:0/18:0/18:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072230,TG(8:0/i-15:0/a-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072445,TG(8:0/i-21:0/a-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072432,TG(8:0/a-21:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072419,TG(10:0/i-13:0/21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072394,TG(8:0/21:0/i-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072382,TG(8:0/i-19:0/i-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072362,TG(8:0/12:0/i-24:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072326,TG(10:0/10:0/i-24:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072299,TG(8:0/a-15:0/a-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072289,TG(8:0/i-16:0/20:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072277,TG(10:0/i-20:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072244,TG(10:0/a-13:0/i-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0072237,TG(10:0/i-21:0/i-13:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071952,TG(8:0/i-22:0/14:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071946,TG(8:0/a-17:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071947,TG(10:0/a-17:0/a-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071694,TG(8:0/19:0/17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071691,TG(10:0/i-13:0/a-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071671,TG(10:0/i-13:0/i-21:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071666,TG(10:0/18:0/i-16:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071667,TG(8:0/19:0/a-17:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071657,TG(10:0/i-12:0/i-22:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071653,TG(8:0/14:0/22:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071647,TG(8:0/i-14:0/i-22:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071644,TG(8:0/a-21:0/15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071637,TG(10:0/12:0/i-22:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071621,TG(10:0/14:0/i-20:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071618,TG(10:0/19:0/a-15:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
757.6904236,HMDB0071712,TG(8:0/17:0/19:0),,C47H90O6,750.673740618,M+Li,+,757.689741,1
