"m/z","C","C","C","C","C","AVG","DM1","DM1","DM1","DM1","DM1","AVG","DM1+I","DM1+I","DM1+I","DM1+I","DM1+I","AVG"
"923.1126205","3962.513894","5838.974698","3397.151001","3791.726185","4090.250918","4216.1233392","2883.79715","1736.33494","2717.927987","2876.464385","2312.599184","2505.4247292000005","3808.781475","4170.429439","3759.69793","4191.893699","3954.177751","3976.9960588000004"
"739.6198615","1644.514912","3024.162524","1701.733135","2467.736222","2820.955187","2331.820396","1344.792145","299.8230043","1545.892488","2235.118498","1488.345272","1382.7942814599999","2800.836566","3376.373054","2895.091519","3109.328394","2988.05467","3033.9368406"
"405.0589935","12384.35991","31520.56647","11433.79266","15021.77048","16131.38333","17298.37457","12255.71292","5918.847783","12147.9494","14077.87343","10642.09265","11008.4952366","16251.14972","21176.22941","15661.80877","20430.28644","18521.79143","18408.253153999998"
"286.094681","13139.63501","24371.80227","15031.82099","16808.92546","17008.43031","17272.122807999996","17431.25907","24541.16858","20010.32163","17414.13496","19453.63174","19770.103196","17901.64158","19063.27241","17037.62297","19295.66546","17959.75734","18251.591952"
"171.5348001","3659.659268","12325.85588","3993.350122","5225.031302","5325.670643","6105.9134429999995","4049.241204","2316.927869","4304.953767","4870.265681","3897.039787","3887.6856616000005","5407.933854","8180.560301","5326.563348","6668.055138","6331.855527","6382.9936336"
"162.529756","6131.778392","13841.79612","4535.940858","5958.082194","6143.902814","7322.300075599999","4174.55037","1919.726492","4280.732983","5152.442216","3956.821534","3896.854719","5712.233118","8202.218267","5623.992488","6982.881282","6545.549808","6613.374992599999"
"603.1132166","7984.977045","11692.66121","7853.411839","10750.35042","11944.96899","10045.2739008","8183.627841","4460.159969","8158.827343","10479.0122","9722.727111","8200.870892800001","10068.05455","15811.29301","9896.075785","10818.83628","12751.09211","11869.070347"
"429.5940882","4868.411916","6989.324162","4290.157739","4658.323394","5691.14773","5299.4729882","2926.714225","982.7025495","2954.8284","4474.706188","3353.564385","2938.5031495","7750.323421","6614.223544","7307.668213","7571.166302","5824.186597","7013.513615400001"
"973.3228964","","","","","","1","2724.215719","588.6818507","2918.77693","3299.576167","3504.977072","2607.24554774","0.000600349","6125.659652","6.094882368","","4776.478928","2181.6468125434003"
"413.5481326","1492.762478","3613.08963","1599.243654","1688.341836","1965.989135","2071.8853466","1663.049058","858.2180142","1564.955592","1716.116531","1273.549495","1415.1777380400001","2100.475659","2247.305595","1980.41013","2446.69494","1987.225277","2152.4223202"
"683.5921659","4939.490718","6272.604468","3551.201596","3441.976469","3235.179698","4288.0905898","7573.625151","8929.711812","8687.994316","6304.950141","8051.626237","7909.581531400001","4272.297935","5095.330562","5057.017358","6111.057202","4939.186945","5094.9780004"
"258.5837557","468.978636","899.6083555","427.0509959","669.8239069","787.5333313","650.59904512","2026.245787","1895.342152","1722.021723","1710.008792","1739.463849","1818.6164605999998","398.2544153","602.9691169","407.3694514","381.6031649","504.6593125","458.97109220000004"
"665.603235","9908.895537","9853.361041","7527.741258","6878.090638","7551.307003","8343.879095400001","9941.158965","6839.584662","7323.244701","7308.533203","7998.488333","7882.2019728","8334.629083","9568.773745","9044.445355","10320.7127","8800.71317","9213.8548106"
"1365.17975","5304.097756","4503.949596","3803.031468","3541.404532","3202.534088","4071.0034880000007","6670.660646","4433.310359","5504.002466","5196.931704","6092.298937","5579.440822399999","4503.164269","4712.126092","4847.177114","5910.266823","4859.264689","4966.399797399999"
"1008.147329","6935.92473","6751.783134","5468.417552","5102.049849","5302.875191","5912.2100912","7167.879611","4489.111157","5275.646954","5626.79249","6109.518237","5733.7896898","5565.063138","6642.581","5806.203259","6823.653781","6399.011503","6247.3025362"
"650.6181586","19326.55327","19613.32867","16845.86001","16030.21507","17256.34283","17814.459970000004","21047.03194","12365.83501","15064.53977","16777.95296","17472.91696","16545.655328","18791.4414","21211.62035","20345.93745","23588.27852","20326.59926","20852.775396000005"
"1939.360239","3466.334842","410.2351513","4312.625907","3739.964718","5075.276462","3400.88741606","2613.958721","","662.6778188","1582.692374","2614.146098","1494.69500236","4917.891819","4399.123308","5072.506188","4727.524413","4560.254956","4735.4601368"
"1349.203557","5443.855461","4743.728315","3892.440278","3338.137891","3207.99025","4125.230439","7716.534846","6053.995612","7240.049921","6208.923074","7882.471374","7020.3949654","4711.86083","4686.598736","5170.618214","5945.420118","4930.901769","5089.0799334"
"330.5433508","5086.752063","10560.52898","3993.339776","4539.537081","4124.001831","5660.8319462","4591.082616","5429.501617","5012.461261","4364.94228","4054.924307","4690.582416200001","4569.594947","6013.333435","4452.220649","5814.856434","5009.274363","5171.8559656"
"679.5937919","10407.83351","14211.203","7667.964726","7743.673449","7753.779337","9556.8908044","11356.2896","7775.586709","8796.365361","9523.969061","7901.823233","9070.8067928","8923.988831","10835.60395","9361.772693","11932.14323","9865.819605","10183.8656618"
"306.076149","26137.13236","35363.77738","28872.33492","31333.34933","37795.72787","31900.464372","14018.85058","7057.001583","8512.547161","13563.16002","11966.02316","11023.516500799999","29984.81656","38776.7415","27119.82973","30281.64525","30090.67766","31250.74214"
"245.0592559","16218.16848","21845.09127","16934.65091","18516.07307","22371.77592","19177.15193","10690.98406","6295.280411","6932.88281","9667.718142","8798.783506","8477.1297858","18765.95546","23000.44027","17783.26235","20042.27832","18631.63254","19644.713788"
"276.0697902","44423.47026","47233.36792","44149.19981","46124.99557","57705.30635","47927.267982","25987.5768","11418.1236","13823.64585","22209.23684","19969.68634","18681.653886","49107.27532","57668.48816","46594.27644","51613.77665","47209.79881","50438.72307600001"
"484.118316","1207873.069","1268354.304","1169053.494","1193756.036","1452800.292","1258367.439","711841.2879","307144.7815","367378.9032","571910.8709","516138.156","494882.7999","1192538.852","1431250.012","1141150.502","1274573.243","1182401.412","1244382.8042"
"625.6395132","10910.44155","8819.392063","11379.85054","12717.03178","17277.62948","12220.8690826","4305.281197","1089.986275","1585.32107","3457.847388","2855.295539","2658.7462938","11549.38705","14487.13008","10352.37019","10758.83313","10772.35243","11584.014576"
"950.6999109","3689.507258","3798.694139","3675.224704","4117.363119","5011.484388","4058.4547216","1561.196586","140.0776493","536.985452","1279.766155","1164.211446","936.4474576600002","3625.830103","5650.959291","3818.449274","4013.71444","4088.687468","4239.528115200001"
"1442.67915","891.6031322","400.5471243","818.3180785","1086.526028","1618.180998","963.0350722","","","","","","1","891.5717613","1418.812844","893.8797546","935.9317549","912.7556951","1010.5903619799999"
"1857.923732","1080.025643","672.9133201","1164.638853","1401.430256","1934.241031","1250.64982062","185.589577","","9.45447044","205.8370771","186.0535107","117.386927048","1323.137855","1774.503281","1109.500831","1213.720637","1206.182827","1325.4090862"
"613.1652532","4195023.949","3996324.145","3950983.238","3870157.935","4673302.477","4137158.3488000007","2589161.898","951118.399","1237471.488","1990251.854","1858728.616","1725346.4510000001","3955727.018","4726813.073","3896495.571","4454949.183","3968996.596","4200596.2882"
"1256.774964","8424.312821","7650.60858","9076.581905","10093.81696","12537.06816","9556.4776852","2574.56419","142.8077672","552.8272194","2170.61781","1892.174326","1466.5982625200002","8979.577493","12191.71741","8523.929339","9159.632829","8837.995948","9538.5706038"
"635.1363087","157767.8184","209831.0724","124607.7042","126811.264","134164.8409","150636.53997999997","108973.9233","65636.35124","72679.80252","92037.32734","80124.30469","83890.341818","125335.4579","150589.758","119161.3639","146763.1832","130558.9401","134481.74062"
"326.5594524","36223.0703","52820.46223","27150.39508","28535.41086","29263.5376","34798.575214","25740.28248","16263.18887","17275.01963","22133.35993","17796.7372","19841.717622000004","28791.01814","35217.83578","27560.44644","34805.09651","30373.65817","31349.611008"
"332.0499618","17272.7844","27993.65933","14708.08344","15053.96992","14927.91299","17991.282016","22694.40548","27142.25358","25386.45957","20295.39852","23034.97265","23710.69796","16550.3825","19728.35162","17948.11526","21826.68119","18193.84575","18849.475264"
"401.1239647","6283.378976","6681.803658","3604.387593","5665.043146","7922.094082","6031.341491","3086.849656","3357.65876","2238.146198","3338.228859","4400.614221","3284.2995387999995","6841.729237","5031.825192","6834.053574","7472.035277","5069.497399","6249.8281358"
"161.5313675","1099.026888","577.3430751","831.2883551","314.0402452","391.2352311","642.5867589","720.4767385","988.9798479","699.3862308","611.9002358","789.4811466","762.0448399200001","490.6588054","363.167505","506.2633605","438.8904066","282.9744957","416.39091463999995"
"654.6122486","2522.048866","7448.561286","2118.40937","2562.041094","2331.498168","3396.5117568","2491.406855","2129.430505","2346.754217","2544.372573","2106.433057","2323.6794414","2395.717457","3219.55588","2400.230421","3206.5373","2719.307175","2788.2696466"
"319.5653963","24577.25453","39279.79414","19829.4015","21022.53759","21824.11207","25306.619966","18012.07989","11616.2511","12022.48935","15782.85372","12522.41815","13991.218442000001","21207.71458","26328.41464","20107.50409","25340.47847","22298.92828","23056.608012"
"1838.123417","5397.380744","115.6743812","7326.884143","8361.480779","15406.67822","7321.619653440001","","","","","","1","7087.480384","10351.38578","5646.537263","4831.739215","5476.108958","6678.650319999999"
"184.5554287","4013.771935","4518.475358","3825.59678","3834.772666","4731.603757","4184.8440992000005","6170.847501","4391.945352","5579.152203","5530.364187","4223.860583","5179.233965199999","6139.764723","7529.17271","6170.025651","6391.678304","7377.282447","6721.584767"
"1700.394298","2261.328826","106.3387312","2599.118749","2661.992955","3828.306337","2291.41711964","","","","","","1","2567.570694","3061.081707","2197.236805","1915.544418","2034.238862","2355.1344971999997"
"1646.390196","3063.177032","1163.021465","3317.555233","4069.934258","5485.612981","3419.8601938000006","573.7688346","","10.42957393","338.2731999","423.6378707","269.221895826","3686.114523","5306.992661","3294.718697","3390.38229","3361.020471","3807.8457284000006"
"263.4896789","5350.017872","12400.86591","4478.856893","5288.037627","4768.74181","6457.3040224","3783.130479","6265.619828","5305.880406","4378.632285","3931.718967","4732.996392999999","5127.35562","6857.449651","4668.006083","5801.701053","5479.323123","5586.767106000001"
"263.9904849","3040.634449","5728.346368","2117.805305","2873.153448","2615.454271","3275.0787682","1739.221688","3970.266877","2743.033918","2190.388414","2224.999058","2573.581991","2804.046523","3268.521714","2544.859057","2682.590328","2711.199285","2802.2433814"
"213.0080719","4097.5634","4856.139193","2588.003487","2769.188373","2876.989796","3437.5768498000007","2624.199467","3180.406193","3222.986881","3200.380068","2821.134593","3009.8214404","2463.109317","2928.757123","2389.310314","1947.406213","2123.552447","2370.4270828"
"447.0048","5448.808421","7730.19016","3846.681664","4355.858455","4105.158298","5097.3393995999995","3209.901473","4686.444781","3850.680237","3216.669711","3045.2998","3601.7992004","4093.569742","4878.542558","3796.070629","4349.198397","3978.004325","4219.077130200001"
"234.9977015","4442.296433","9074.386879","3370.149575","4209.730823","3786.467818","4976.6063056","3098.839512","4323.351128","3796.544037","3329.810854","2960.655775","3501.8402612","4000.41826","5638.048494","3774.795578","4738.93014","4337.473151","4497.9331246"
"604.0410474","11515.55704","7213.254919","7496.65387","8082.850846","7949.374541","8451.5382432","4575.789561","9286.105409","6366.98427","4949.597325","6785.793802","6392.8540734","8628.927839","8477.00778","7256.138406","6195.54158","6848.774774","7481.278075800001"
"584.0382866","5569.668757","4546.684244","3708.083091","4342.227373","4035.283675","4440.3894279999995","2858.267511","5063.995987","3777.194166","2886.854396","3803.170199","3677.8964518000007","4471.731602","4645.048064","3818.213264","3275.90991","3557.525743","3953.6857166"
"1102.118036","4964.858136","1637.399939","3306.329485","2923.782524","2867.098968","3139.8938104","1740.35834","3248.532803","2049.475005","1598.020241","2306.301564","2188.5375906","3216.997101","2632.989242","2488.15228","2065.118103","2270.279343","2534.7072138"
